"","city","id","type","squareMeters","rooms","floorCount","buildYear","latitude","longitude","centreDistance","poiCount","schoolDistance","clinicDistance","postOfficeDistance","kindergartenDistance","restaurantDistance","collegeDistance","pharmacyDistance","hasParkingSpace","hasBalcony","hasElevator","hasSecurity","hasStorageRoom","price","population"
"6364","Warszawa","03f2537c3a873ed85bee3f0e77ec8ecc","blok mieszkalny",70.87,4,8,1984,52.2543206,20.917533,6.37,25,0.29,0.279,0.584,0.017,0.134,1.814,0.045,"no","yes","yes","no","yes",880000,1861975
"6365","Warszawa","2f3406b7a0a6e1a0360885e4813d1948","kamienica",46,2,1,1936,52.17923,21.07397,7.56,7,0.242,1.533,0.996,0.641,0.247,3.511,0.802,"yes","yes","no","no","yes",736000,1861975
"6366","Warszawa","aeca3c72f0dc2a44723f3eefb1641547","blok mieszkalny",61,3,15,1978,52.23915,21.11252,7.47,11,0.416,0.711,0.249,0.226,0.253,0.251,0.206,"no","yes","yes","no","yes",728000,1861975
"6367","Warszawa","ef8326cf4fb0393f616915cbaf81eeaf","blok mieszkalny",140.81,6,8,2004,52.1446,21.0359,9.93,14,0.266,0.235,0.175,0.285,0.108,0.325,0.048,"yes","yes","yes","no","no",1999999,1861975
"6368","Warszawa","ab1190f844a0a3f6e955526775a6929a","blok mieszkalny",35.2,2,10,1996,52.2422015,20.98000812,1.98,32,0.18,0.157,0.095,0.181,0.153,0.917,0.196,"yes","no","yes","no","yes",595000,1861975
"6369","Warszawa","a75d1a7a9c4b7b848f5bcd8a127638be","blok mieszkalny",27.3,1,10,1965,52.2462,20.9816,2.2,23,0.149,0.483,0.464,0.159,0.181,0.512,0.12,"yes","no","yes","no","yes",483000,1861975
"6370","Warszawa","68fbc4a504125476d5653c2aba5ee63b","blok mieszkalny",48.66,3,12,1973,52.2416902,20.9755559,2.21,22,0.21,0.456,0.157,0.095,0.287,0.99,0.346,"yes","yes","yes","no","yes",659000,1861975
"6371","Warszawa","828da6f54f8dbff529f9bc39a3fc3aea","blok mieszkalny",31,2,10,1978,52.1795,21.047,6.52,13,0.289,0.638,0.693,0.088,0.29,3.262,0.247,"yes","no","yes","no","no",521000,1861975
"6372","Warszawa","963a1ec5f0cd3931c191919b07dc2925","apartamentowiec",149.2,5,3,2003,52.1806511,21.1003127,8.7,1,1.652,3.252,1.832,0.932,0.443,4.663,1.767,"yes","yes","no","no","no",1800000,1861975
"6373","Warszawa","55cc3ca11b7c3438399bb4336f505fd5","blok mieszkalny",121.2,5,2,1999,52.2829954,21.05730181,6.77,9,0.276,0.287,0.583,0.301,0.395,0.93,0.324,"yes","no","no","no","no",1140000,1861975
"6374","Warszawa","43d03ff5f3e876c743420315de667e83","blok mieszkalny",53.7,2,3,2003,52.3197965,21.06019205,10.53,13,0.694,3.344,0.633,0.133,0.429,3.979,0.392,"yes","yes","no","no","no",510000,1861975
"6375","Warszawa","f2aa3db5fc15e0073dfac6f4a2c89779","blok mieszkalny",88.5,3,6,2008,52.1852569,21.0449231,5.88,9,0.349,0.052,0.405,0.634,0.214,2.938,0.428,"yes","yes","yes","no","no",1250000,1861975
"6376","Warszawa","e2e377794cbf929355f380ea054de877","blok mieszkalny",88.3,3,3,2000,52.22507405,21.07403376,4.86,13,0.415,1.3,0.42,0.278,0.344,0.606,0.275,"no","no","yes","no","no",1170000,1861975
"6377","Warszawa","7ddd18bcf80e14dd3355c7cfdc16a279","blok mieszkalny",46.7,2,4,2002,52.1399919,21.0579816,10.85,28,0.301,0.241,0.116,0.346,0.136,1.063,0.059,"yes","no","yes","no","no",665000,1861975
"6378","Warszawa","dee993567a0aa96b3c1fd918ee758200","apartamentowiec",85,3,1,2014,52.20819,20.89477,7.86,6,0.587,1.223,0.732,0.264,0.074,3.955,0.067,"yes","yes","yes","yes","no",1019000,1861975
"6379","Warszawa","4ef9f5d03512fe1045fe63420258cb7d","blok mieszkalny",26.8,1,4,1975,52.29778,21.04467,7.86,14,0.267,0.833,0.205,0.267,0.449,2.464,0.21,"no","no","no","no","yes",355000,1861975
"6380","Warszawa","f258586703b8bac40d1eb5d2fd49c261","blok mieszkalny",47.2,3,10,1978,52.1518,21.0455,9.33,23,0.138,0.437,0.386,0.189,0.22,0.533,0.382,"yes","yes","yes","no","yes",599000,1861975
"6381","Warszawa","379c409a2967f46c56daab247a3d2432","kamienica",36.14,2,5,1938,52.2165,20.9786,2.4,23,0.109,0.48,0.191,0.137,0.146,0.661,0.135,"yes","no","yes","no","yes",6e+05,1861975
"6382","Warszawa","e9942ab4171a36fee8b827b5da474fc8","apartamentowiec",50,2,10,2016,52.2751,20.9624,5.58,16,0.219,0.421,0.029,0.245,0.008,0.506,0.003,"yes","yes","yes","no","no",1140000,1861975
"6383","Warszawa","12b3da5a63120bf9579b1e82aa61f265","apartamentowiec",90,3,10,2021,52.24634,21.00556,1.63,45,0.186,0.097,0.314,0.052,0.056,0.34,0.335,"no","yes","yes","yes","no",1950000,1861975
"6384","Warszawa","9bd462e46bc20e76fe072fa42c5a743e","kamienica",114.24,5,1,1930,52.267,20.9821,4.19,33,0.21,0.124,0.199,0.026,0.105,0.608,0.274,"yes","yes","no","yes","yes",1190000,1861975
"6385","Warszawa","a7e1f0a11a7f8d045ccb453c6cdcd619","kamienica",83,3,7,1914,52.2215,21.0115,1.26,95,0.088,0.399,0.232,0.143,0.069,0.079,0.231,"no","yes","yes","yes","no",1490000,1861975
"6386","Warszawa","67ff77789879fb0bb21678308533c2e9","blok mieszkalny",43.9,2,10,2001,52.3328129,20.939736,12.05,21,0.337,0.926,0.079,0.298,0.353,2.294,0.145,"no","no","yes","no","no",560000,1861975
"6387","Warszawa","22c54bcd7e825106cd2f2887ac8671e0","blok mieszkalny",34,2,10,1968,52.2444056,21.0009429,1.42,38,0.334,0.3,0.275,0.134,0.073,0.221,0.168,"no","yes","yes","no","yes",847000,1861975
"6388","Warszawa","2ba832efeec113156e60d980bf50e586","kamienica",32,1,4,1939,52.2823819,21.0653678,7.03,4,0.498,0.839,0.511,0.536,0.314,0.643,0.755,"no","no","no","no","no",380000,1861975
"6389","Warszawa","deb6fa17100cd7272e799f6494998950","kamienica",80.61,3,3,1937,52.18704033,21.02420561,5.16,19,0.4,0.382,0.202,0.139,0.116,1.534,0.345,"yes","yes","no","yes","yes",1450000,1861975
"6390","Warszawa","4feb5bd0665acce79f153223ef4e7bde","apartamentowiec",60,2,3,2019,52.1624871,21.0778749,9.21,32,0.808,1.681,0.348,0.434,0.152,2.166,0.077,"yes","yes","yes","no","no",1110000,1861975
"6391","Warszawa","19aed9bf7e2e9aae83d6dfad2b1b0558","kamienica",46.38,2,4,1958,52.20537,21.03012,3.44,20,0.147,0.33,0.469,0.349,0.099,1.039,0.411,"no","yes","no","no","yes",7e+05,1861975
"6392","Warszawa","2dec27ec6ee3bc2685573f404851716a","blok mieszkalny",67,3,4,1998,52.1352,21.0583,11.36,29,0.194,0.576,0.29,0.231,0.181,1.088,0.285,"yes","yes","yes","yes","yes",890000,1861975
"6393","Warszawa","489e911e0f94bb96ab04305f4f03da5f","blok mieszkalny",56.7,3,10,1976,52.29986,21.04761,8.15,7,0.486,1.101,0.504,0.352,0.355,2.452,0.247,"no","yes","yes","no","yes",557000,1861975
"6394","Warszawa","825e5ab029ace0b711fa8c7a3353a052","blok mieszkalny",45.51,2,4,1964,52.20078465,21.03372436,4.01,18,0.164,0.261,0.215,0.142,0.186,1.477,0.173,"no","yes","no","no","yes",685000,1861975
"6395","Warszawa","02cf29254693fffdf9a27a6698a24ed9","blok mieszkalny",66.06,3,6,2008,52.2608708,21.05897417,4.97,16,0.212,0.293,0.761,0.216,0.779,0.374,0.262,"yes","yes","yes","no","no",799000,1861975
"6396","Warszawa","da2e4fd91d27498707a047522684018c","apartamentowiec",53,3,4,2017,52.1610058,21.0717183,9.13,24,0.417,1.231,0.077,0.343,0.08,1.74,0.152,"yes","no","yes","no","no",1240000,1861975
"6397","Warszawa","e7a5f4af994db8b5cf9e2f79d1a1af2d","apartamentowiec",32,1,6,2006,52.2069,20.9546,4.33,7,0.593,0.722,0.475,0.126,0.141,1.208,0.564,"yes","yes","yes","yes","no",565000,1861975
"6398","Warszawa","5ea788b924ad43c5c63ee4f9f7874e1a","kamienica",46,2,8,1960,52.2282,21.0126,0.73,118,0.265,0.265,0.167,0.286,0.051,0.149,0.18,"no","yes","yes","yes","no",830000,1861975
"6399","Warszawa","fa223f7c78fc51ab911bcebe82f04c4f","blok mieszkalny",63.1,3,10,1991,52.2774,20.937,6.81,28,0.171,0.213,0.338,0.244,0.178,0.172,0.331,"no","yes","yes","yes","yes",835000,1861975
"6400","Warszawa","1ee16903a6477392424a57035aafa832","blok mieszkalny",64,3,3,1993,52.1619389,21.0275378,7.93,16,0.152,0.49,0.525,0.185,0.094,2.046,0.096,"no","yes","no","no","yes",920000,1861975
"6401","Warszawa","e2a496f407741cebdf84a1002dcddcae","kamienica",108.5,4,3,1939,52.2349573,21.0595223,3.83,57,0.145,0.231,0.407,0.216,0.197,0.141,0.263,"no","no","no","no","yes",2050000,1861975
"6402","Warszawa","64205978a4aefd70f636f34360f9fc0c","blok mieszkalny",44.54,2,3,1950,52.234,20.977,1.83,34,0.039,0.269,0.723,0.368,0.248,1.475,0.143,"yes","no","no","no","yes",579970,1861975
"6403","Warszawa","89e25521f543812ee5ad08152c69c11d","apartamentowiec",51,2,3,2008,52.1379,21.0291,10.58,4,0.75,0.698,0.703,0.122,0.497,1.137,0.42,"yes","no","yes","yes","no",989000,1861975
"6404","Warszawa","5bdb4e2ff0f094ec3ed118112a89e9e9","blok mieszkalny",54.5,3,4,1971,52.2565,21.0484,4.11,37,0.069,0.314,0.176,0.083,0.128,0.25,0.138,"no","yes","no","no","yes",650000,1861975
"6405","Warszawa","1fbb74b34d02ef6f6e291656b26716db","blok mieszkalny",95.3,4,4,1999,52.3290681,20.9437636,11.56,24,0.168,0.428,0.249,0.102,0.227,1.806,0.272,"yes","yes","no","no","no",790000,1861975
"6406","Warszawa","d0cfcaf1183cd7ee6a6404f3725862ff","blok mieszkalny",46.61,2,3,1953,52.20521,21.03614,3.69,27,0.248,0.304,0.381,0.135,0.24,1.441,0.078,"no","no","no","no","yes",685000,1861975
"6407","Warszawa","1441b5938ea4ba13b09c8105a06d492b","apartamentowiec",93.4,4,10,2009,52.1850621,21.0438316,5.87,6,0.396,0.042,0.48,0.685,0.189,2.872,0.503,"yes","yes","yes","no","no",1890000,1861975
"6408","Warszawa","8f189d81a24306c3a23046827a38ba53","blok mieszkalny",49,2,6,1950,52.26126,21.03048,3.76,42,0.217,0.152,0.057,0.129,0.193,0.201,0.065,"no","no","yes","no","yes",675000,1861975
"6409","Warszawa","e1b859c946a197d5dba18cd976ec36a2","blok mieszkalny",61.7,2,6,2001,52.3336024,20.93679962,12.21,15,0.553,1.112,0.292,0.143,0.205,2.457,0.096,"yes","yes","yes","no","no",670000,1861975
"6410","Warszawa","567efca447a70b4f460cebe55a38a4e8","apartamentowiec",86,4,8,2008,52.2362,21.1125,7.44,11,0.097,1.015,0.082,0.211,0.079,0.521,0.125,"yes","yes","yes","yes","no",1050000,1861975
"6411","Warszawa","602de699834965f10af887861e4bbf85","apartamentowiec",61.59,2,6,2003,52.1590089,21.0306241,8.29,28,0.197,0.3,0.365,0.23,0.187,1.662,0.2,"yes","yes","yes","no","no",895000,1861975
"6412","Warszawa","967dfea1770b91731a399091376f32bb","blok mieszkalny",68.2,4,16,1968,52.20661,21.0001,2.8,24,0.21,0.408,0.025,0.277,0.217,0.114,0.113,"no","yes","yes","no","no",890000,1861975
"6413","Warszawa","45ab355ebd1cb4a31326a0201a6baaf7","blok mieszkalny",38.8,2,15,1969,52.237865,20.99465,0.91,77,0.204,0.077,0.454,0.119,0.054,0.446,0.076,"no","no","no","no","yes",685000,1861975
"6414","Warszawa","b4e7b49962fe7377095679a2eaf485a4","blok mieszkalny",75.5,3,5,2018,52.26037,20.96255,4.24,26,0.151,0.179,0.244,0.18,0.094,0.933,0.008,"no","no","yes","yes","no",1540000,1861975
"6415","Warszawa","4a68aa305e93a7e6106ea5826a16235e","blok mieszkalny",44,2,4,1984,52.15764,21.05092,8.85,12,0.214,0.354,0.254,0.177,0.161,0.818,0.338,"no","no","no","no","yes",545000,1861975
"6416","Warszawa","c6f128aad20f64862ed897d80e079cb4","kamienica",125,5,5,1929,52.2186,20.9963,1.54,6,0.129,0.547,0.396,0.102,0.526,1.051,0.577,"yes","yes","yes","yes","no",2390000,1861975
"6417","Warszawa","57db4b005c99709c4657d9f482525df1","blok mieszkalny",69,4,11,1977,52.15911,21.02255,8.18,16,0.193,0.715,0.145,0.174,0.079,1.96,0.079,"no","yes","yes","no","no",1050000,1861975
"6418","Warszawa","f6b973baf7dd07474196d90a43255eb9","apartamentowiec",72,3,2,2021,52.1225,21.101,13.84,3,0.2,0.863,2.085,1.438,0.303,2.59,1.876,"yes","no","no","yes","yes",899000,1861975
"6419","Warszawa","fc2951e300d5599e25bad14234e54aca","kamienica",56.4,3,6,1966,52.22858,21.02213,1.31,62,0.113,0.467,0.09,0.372,0.107,0.482,0.184,"no","no","yes","no","no",1100000,1861975
"6420","Warszawa","7587dd626fe36a8d704f749668f0eff8","apartamentowiec",67.33,3,2,2016,52.160762,21.119328,11.16,0,1.922,4.384,0.794,1.632,0.778,4,0.827,"yes","yes","yes","no","yes",1075000,1861975
"6421","Warszawa","a3957293319e3379b5d39ab6faa080c5","kamienica",57,2,5,1952,52.1834374,21.0194357,5.48,19,0.112,0.368,0.102,0.158,0.124,1.468,0.291,"no","no","yes","no","yes",1134300,1861975
"6422","Warszawa","3d13f590cfcb54dfc39e4cd204f05c11","blok mieszkalny",96.5,5,4,2000,52.2377464,21.1062797,7.03,30,0.074,0.62,0.454,0.209,0.142,0.384,0.178,"yes","yes","no","yes","no",888000,1861975
"6423","Warszawa","87a75dd5c47c07ae70170a979b78acb3","blok mieszkalny",51,3,19,1984,52.2408654,21.0903456,6,28,0.173,0.375,0.401,0.143,0.176,0.645,0.211,"yes","yes","yes","no","yes",545000,1861975
"6424","Warszawa","83d39d26cff7c66989d87f68328014e9","kamienica",76.05,3,4,1910,52.2432,20.9985,1.32,58,0.12,0.089,0.381,0.117,0.268,0.132,0.215,"yes","yes","no","no","no",1250000,1861975
"6425","Warszawa","0a386bed0c4e98469925241b7f29cdfc","apartamentowiec",31.5,1,4,2018,52.2426,21.0857,5.72,48,0.335,0.678,0.221,0.101,0.026,0.329,0.057,"no","yes","yes","no","no",480000,1861975
"6426","Warszawa","24e211277e51f3f18188aa1be9380bb0","apartamentowiec",47.77,3,5,2019,52.2406,21.1367,9.12,6,0.48,1.649,0.646,0.374,0.496,1.845,0.573,"yes","yes","yes","yes","no",730007,1861975
"6427","Warszawa","b6ba26465d932150626dacfd5649586e","apartamentowiec",47,2,10,2010,52.1739,20.99856,6.44,31,0.233,0.078,0.442,0.43,0.074,2.063,0.105,"no","no","yes","yes","no",846000,1861975
"6428","Warszawa","41c77094522fdc5afb54e296b4c5a15d","blok mieszkalny",31.2,2,10,1975,52.1795453,21.0454099,6.46,12,0.355,0.575,0.736,0.196,0.22,3.195,0.356,"no","no","yes","no","no",520000,1861975
"6429","Warszawa","b5615f597c826ca600ea7fa9746adbfe","kamienica",40.31,2,5,1935,52.2054,21.0223,3.19,36,0.319,0.44,0.069,0.157,0.064,0.545,0.097,"yes","no","yes","no","no",685000,1861975
"6430","Warszawa","7bff3fa5a7b0da3f9d78dd6e118ef368","blok mieszkalny",102,4,3,1997,52.1283,21.0596,12.12,23,0.107,0.682,0.169,0.086,0.104,1.467,0.303,"yes","yes","yes","yes","no",1500000,1861975
"6431","Warszawa","01bb8577e8f44cf5d21f6aa9a80c4744","blok mieszkalny",51,3,19,1984,52.2408654,21.0903456,6,28,0.173,0.375,0.401,0.143,0.176,0.645,0.211,"yes","yes","yes","no","yes",539000,1861975
"6432","Warszawa","2ab2b3638c9104bd1c5c56670b834a54","apartamentowiec",78.5,3,10,2022,52.1764,21.0658,7.47,15,0.389,0.893,0.37,0.314,0.062,3.021,0.231,"yes","yes","yes","yes","no",1570000,1861975
"6433","Warszawa","2edf7632a90e043542708669176b6a57","apartamentowiec",79.6,3,15,2006,52.232444,20.9884934,1.03,73,0.044,0.163,0.203,0.193,0.104,1.124,0.1,"no","yes","yes","no","no",1410000,1861975
"6434","Warszawa","10f230638515ffc536fd92f63852c7e0","apartamentowiec",109.94,4,9,2009,52.1695649,21.01946626,7,4,0.714,0.877,0.523,0.357,0.272,2.748,0.507,"yes","yes","yes","no","no",2050000,1861975
"6435","Warszawa","6f0055e242beab5448c80ae8fea084c6","blok mieszkalny",72.76,3,4,2007,52.211398,21.058874,4.39,9,0.585,1.41,0.621,0.082,0.138,2.071,0.347,"no","yes","yes","yes","yes",1030000,1861975
"6436","Warszawa","4c5613a4b53beff14e1636315d4b514c","apartamentowiec",29.8,1,4,2019,52.1662562,20.9930735,7.31,14,0.789,0.38,0.492,0.072,0.325,2.97,0.321,"yes","no","yes","no","no",585000,1861975
"6437","Warszawa","3f3b226d518a7b14d9cde4677cb15848","kamienica",65.88,2,3,1952,52.25309,21.00886,2.4,62,0.238,0.654,0.479,0.331,0.086,0.262,0.351,"no","no","no","no","yes",1690000,1861975
"6438","Warszawa","55061cc92c9bf74b238102e231813312","blok mieszkalny",51,3,19,1978,52.2408654,21.0903456,6,28,0.173,0.375,0.401,0.143,0.176,0.645,0.211,"yes","yes","yes","no","yes",499000,1861975
"6439","Warszawa","512317c36d6e66ef1f25c4288e63f002","apartamentowiec",97,4,3,2006,52.21241,21.15483,10.53,4,0.57,1.313,0.209,0.43,0.303,3.871,0.202,"yes","no","no","no","no",999000,1861975
"6440","Warszawa","9d7a8a20c295b8a16fe2c8772decb5a4","kamienica",51,2,6,1952,52.26291,21.03088,3.94,37,0.132,0.156,0.22,0.058,0.377,0.335,0.117,"no","no","yes","no","yes",9e+05,1861975
"6441","Warszawa","52c3ad6d29588642ea6b2b1f6efe2eb6","blok mieszkalny",58.7,3,10,1970,52.2091,21.0503,4.06,12,0.057,0.871,0.282,0.047,0.194,2.308,0.262,"no","no","yes","no","yes",650000,1861975
"6442","Warszawa","a7da27b77417ae2c490e5d80139ebab1","blok mieszkalny",35.2,2,10,1996,52.2422015,20.98000812,1.98,32,0.18,0.157,0.095,0.181,0.153,0.917,0.196,"yes","no","yes","no","yes",595000,1861975
"6443","Warszawa","0dbef266b446c536af6b5da73858a57d","apartamentowiec",45.03,2,5,2020,52.19194,20.91865,7.28,0,0.939,2.475,0.815,0.578,0.534,4.148,0.726,"no","yes","yes","yes","yes",730000,1861975
"6444","Warszawa","30b74d94b3c91f6906e385bb1a8a16f8","blok mieszkalny",36.12,2,5,1962,52.2197401,21.0222014,1.84,50,0.043,0.302,0.265,0.072,0.097,0.752,0.251,"no","no","yes","no","yes",722000,1861975
"6445","Warszawa","42333494ca42d8122fdc87975f1a865c","kamienica",62.67,2,3,1938,52.2111886,21.0473159,3.75,10,0.036,1.038,0.59,0.279,0.052,2.095,0.423,"no","yes","no","no","yes",1089000,1861975
"6446","Warszawa","0e1dc046c3cb5bd53648493c0c766bdb","blok mieszkalny",48,2,9,1962,52.2296756,21.0122287,0.63,113,0.243,0.131,0.26,0.274,0.059,0.229,0.142,"no","yes","yes","no","yes",765000,1861975
"6447","Warszawa","e289fdc8805142f74e0c016c1b0d9b68","blok mieszkalny",47.15,2,4,2016,52.16788415,21.07154978,8.48,18,0.592,1.247,0.285,0.23,0.2,2.321,0.306,"yes","yes","yes","no","no",1100000,1861975
"6448","Warszawa","c7bf40ede3bc74bcfeab756b68cf76b2","blok mieszkalny",50,2,10,1980,52.2409067,20.9113297,6.36,15,0.505,0.206,0.353,0.543,0.031,2.048,0.155,"yes","yes","yes","no","yes",595000,1861975
"6449","Warszawa","f1b334e384ce708e45b8d4dc38ece687","kamienica",56.3,3,4,1931,52.26811,20.9847,4.25,36,0.115,0.135,0.163,0.203,0.06,0.515,0.074,"no","yes","yes","yes","yes",1050000,1861975
"6450","Warszawa","a409d7aa71486456f8aa48ff4a5ecaa1","kamienica",76,3,2,1930,52.285388,20.9529548,6.89,7,0.174,0.139,0.548,0.261,0.502,1.28,0.506,"no","no","no","no","no",1360400,1861975
"6451","Warszawa","ade596178b5403cf29f866eace9f1361","blok mieszkalny",61,3,6,2012,52.18437,21.04139,5.86,2,0.521,0.221,0.653,0.714,0.223,2.736,0.676,"no","yes","yes","yes","no",899000,1861975
"6452","Warszawa","6266e1dbe5c0b05e63cde7a5c60199dc","apartamentowiec",59,3,4,2016,52.1649547,21.0745726,8.86,29,0.611,1.578,0.17,0.191,0.118,2.189,0.272,"yes","no","yes","no","no",1099000,1861975
"6453","Warszawa","82f641c33bf7c6396b424c43374434f3","apartamentowiec",43.78,2,4,2021,52.1660986,21.0835764,9.11,24,0.321,2.085,0.288,0.325,0.13,2.721,0.267,"no","no","yes","no","no",755000,1861975
"6454","Warszawa","cf59b0ba62cc110e7b7f2601bc38dd0e","kamienica",55.71,3,2,1950,52.25408,21.00604,2.49,32,0.155,0.465,0.614,0.242,0.103,0.159,0.156,"no","no","no","no","yes",1200000,1861975
"6455","Warszawa","7fa4935ade861fd7d32ef0aa36e99248","apartamentowiec",74,3,6,2016,52.2601,20.9707,3.87,38,0.125,0.148,0.4,0.13,0.099,0.442,0.412,"yes","yes","yes","yes","yes",1950000,1861975
"6456","Warszawa","0401208a4ba3e180241fe00ea9cd628f","blok mieszkalny",48.07,3,15,1978,52.2349979,20.9923713,0.84,89,0.216,0.148,0.274,0.176,0.043,0.778,0.117,"no","no","yes","no","no",840000,1861975
"6457","Warszawa","f3a37c1c1df7ed0ad7f14e56d3ee914c","blok mieszkalny",37,2,5,1992,52.2502834,21.0412248,3.29,34,0.219,0.628,0.597,0.431,0.271,0.212,0.105,"no","yes","yes","no","no",479000,1861975
"6458","Warszawa","c38cb14abde69dbbc501c1269a22ae60","blok mieszkalny",50.14,2,11,2010,52.24571,20.96063,3.31,21,0.301,0.438,0.508,0.06,0.06,1.326,0.255,"yes","yes","yes","no","no",844000,1861975
"6459","Warszawa","48792057a5d6e3622c8e28c27857bc0e","blok mieszkalny",84.6,3,4,1995,52.2098,20.9552,4.1,16,0.752,0.787,0.301,0.2,0.243,0.964,0.258,"yes","yes","yes","yes","no",1390000,1861975
"6460","Warszawa","81484068552cd084d0e1d56c3e7e7b65","blok mieszkalny",61.5,2,5,2001,52.2112289,20.9618779,3.64,19,0.335,0.62,0.514,0.452,0.227,0.518,0.442,"yes","yes","yes","no","no",1e+06,1861975
"6461","Warszawa","7c14e0ee14a36cd64260beb757ff1a07","apartamentowiec",71,4,4,2008,52.1604,21.0784,9.43,29,0.708,1.632,0.457,0.641,0.143,2.06,0.183,"yes","yes","yes","yes","no",1120000,1861975
"6462","Warszawa","3d96c50c203d066f5fd9e7c534ec72ed","kamienica",57,2,5,1934,52.226705,21.03568992,2.26,22,0.215,1.112,0.579,0.09,0.197,1.066,0.269,"no","no","yes","no","no",1311000,1861975
"6463","Warszawa","24a9ac43825bfc3cd770bbca6c7353b4","blok mieszkalny",27.5,2,11,1978,52.2382,20.9086,6.51,19,0.324,0.301,0.372,0.275,0.211,2.321,0.201,"yes","yes","yes","no","yes",425000,1861975
"6464","Warszawa","c048cfc4c02a3ecb5d87af9632263639","kamienica",37.4,2,5,1956,52.22071,20.98198,1.91,35,0.156,0.295,0.271,0.331,0.075,1.008,0.103,"no","no","yes","no","yes",679000,1861975
"6465","Warszawa","d59efd662030c00b6d91bbef65614922","apartamentowiec",96.1,3,12,2007,52.2812214,20.9850625,5.65,2,0.563,1.153,0.54,0.494,0.333,1.385,0.652,"yes","yes","yes","no","no",1700000,1861975
"6466","Warszawa","340797679b0148462eb259cc6cc43662","blok mieszkalny",50,2,10,1978,52.17642,21.06855,7.58,11,0.304,1.058,0.555,0.232,0.132,3.082,0.328,"no","yes","yes","no","yes",750000,1861975
"6467","Warszawa","ea5395423ee0f30d1cebf8eb16a7a602","blok mieszkalny",82.7,4,3,2000,52.30375695,20.98050315,8.16,10,0.204,1.978,0.609,0.136,0.208,1.669,0.195,"no","yes","no","no","yes",799000,1861975
"6468","Warszawa","0b15585a547487dacb9baa7dbd310e62","blok mieszkalny",58.1,3,10,1978,52.17192335,21.02900185,6.87,15,0.096,0.826,0.294,0.158,0.381,2.855,0.267,"no","no","yes","no","no",764000,1861975
"6469","Warszawa","075f999e2d3edfb8aa6315fdb3553d21","blok mieszkalny",67,3,10,1990,52.1756198,21.0280907,6.46,18,0.159,0.448,0.375,0.402,0.255,2.5,0.372,"no","no","yes","no","yes",980000,1861975
"6470","Warszawa","d60800a459cee03c2779ddd632534426","apartamentowiec",112.8,4,5,1998,52.23614105,20.98773185,1.19,73,0.094,0.445,0.466,0.344,0.07,0.784,0.178,"yes","yes","yes","no","no",2050000,1861975
"6471","Warszawa","10bf4bc20c78cb628098e348da2d88b9","blok mieszkalny",52,2,3,2005,52.1962166,21.1782251,12.54,0,0.762,0.734,1.321,0.708,1.009,1.716,0.978,"no","no","no","no","no",635000,1861975
"6472","Warszawa","7ab4892d7294eb8fe772b890cab74ba6","apartamentowiec",28.43,1,2,2011,52.3123504,21.0709964,10.07,8,0.218,2.927,0.418,0.19,0.4,3.041,0.481,"yes","yes","no","no","no",375000,1861975
"6473","Warszawa","e1d44544b80b624ac909af80f828169f","blok mieszkalny",47.8,2,5,2017,52.22029,21.092702,6.2,8,0.649,0.765,0.536,0.483,0.11,1.943,0.368,"no","yes","yes","no","no",730000,1861975
"6474","Warszawa","729f991d313f14093f98b91db2d24e2a","blok mieszkalny",63.94,2,3,2012,52.16158165,21.06939766,9,26,0.358,1.124,0.114,0.342,0.151,1.674,0.152,"yes","yes","yes","no","no",990000,1861975
"6475","Warszawa","40944a6c0a3f2830c38bb712ed4ffe73","blok mieszkalny",41.2,2,6,2023,52.2452494,20.9192306,5.94,5,0.5,0.566,0.75,0.396,0.309,1.436,0.267,"no","yes","yes","no","no",595000,1861975
"6476","Warszawa","a1fb77510603f39d508e706156e90b13","kamienica",107.13,4,4,1931,52.2622048,20.9929912,3.47,36,0.13,0.274,0.321,0.15,0.078,0.146,0.037,"yes","yes","no","no","no",2299000,1861975
"6477","Warszawa","3a05344aebe62d24dbc9c7ab2d15d4fa","apartamentowiec",83.77,4,6,2023,52.17053,20.99074,6.86,13,0.688,0.632,0.402,0.321,0.386,2.56,0.686,"no","yes","yes","no","no",1398950,1861975
"6478","Warszawa","d904b038699ea4237fe21c2bf9789392","kamienica",53,2,2,1947,52.2705174,20.976155,4.7,34,0.413,0.088,0.476,0.05,0.096,0.787,0.017,"no","no","yes","no","yes",990000,1861975
"6479","Warszawa","5aca9d444ae3b37a4a2e07e4f6ad25ef","blok mieszkalny",75.11,3,2,2000,52.3415277,20.97608757,12.35,0,1.009,2.24,1.448,0.753,1.001,3.459,0.843,"no","yes","no","no","no",750000,1861975
"6480","Warszawa","383b848c48ef12fb6edd1666c18c90c1","kamienica",47.58,3,2,1937,52.2345877,21.0539501,3.45,59,0.088,0.164,0.203,0.129,0.023,0.387,0.385,"no","no","no","no","no",1130000,1861975
"6481","Warszawa","adbcbd028c365d8d9618e15830a4231b","apartamentowiec",54.16,2,6,2020,52.19768,20.95911,4.85,18,0.478,1.22,0.617,0.303,0.052,1.975,0.511,"no","no","yes","no","no",870000,1861975
"6482","Warszawa","cd04f7b63165822dd657cbf34accbaa4","apartamentowiec",48.5,2,5,1999,52.1334,21.0701,11.84,35,0.216,0.234,0.13,0.295,0.144,0.603,0.127,"yes","no","yes","yes","yes",850000,1861975
