"","city","id","type","squareMeters","rooms","floorCount","buildYear","latitude","longitude","centreDistance","poiCount","schoolDistance","clinicDistance","postOfficeDistance","kindergartenDistance","restaurantDistance","collegeDistance","pharmacyDistance","hasParkingSpace","hasBalcony","hasElevator","hasSecurity","hasStorageRoom","price","population"
"2608","Kraków","dc15be6cc5f708f987833b4b37a29728","kamienica",48.7,2,3,1911,50.0666,19.9496,1.49,44,0.267,0.161,0.293,0.873,0.07,0.85,0.193,"no","no","no","no","yes",899000,803282
"2609","Kraków","53be0c361484a364459c79ad8d241c72","kamienica",38,2,3,1930,50.0676288,19.9535918,1.75,30,0.03,0.34,0.258,0.653,0.113,0.678,0.313,"no","no","no","no","no",443000,803282
"2610","Kraków","eb913607719b86511f8ae3ded7fab93d","blok mieszkalny",66,3,10,1970,50.0911852,20.0034857,6.12,14,0.108,1.198,0.308,0.204,0.3,0.186,0.191,"no","yes","yes","no","yes",985000,803282
"2611","Kraków","5c9bb5f713161c07c555e325148e31d6","blok mieszkalny",28.7,1,2,1997,50.02183685,20.05065202,8.84,6,0.734,3.671,0.173,0.1,0.082,3.671,0.136,"no","yes","no","no","no",330000,803282
"2612","Kraków","f470aa4323b56188ccfa7c7c12d64995","apartamentowiec",40.18,2,8,2020,50.0587688,19.9486238,0.82,47,0.124,0.278,0.2,0.33,0.082,0.59,0.03,"no","yes","yes","no","no",929000,803282
"2613","Kraków","7c89fdb2122304b813f6497dcad4a732","apartamentowiec",55.68,2,7,2009,50.0797091,19.92593515,2.86,15,0.229,0.64,0.237,0.118,0.062,0.514,0.236,"yes","yes","yes","no","no",990000,803282
"2614","Kraków","1a03e43c800db0bfe9a3f180a5176690","apartamentowiec",67.14,3,4,2022,50.038452,19.965248,2.68,2,0.71,1.135,0.686,0.884,0.083,2.001,0.742,"no","yes","yes","no","no",745250,803282
"2615","Kraków","f1a263974dd75d652dc7fb4e4a17abc5","blok mieszkalny",47,2,4,1950,50.0743,20.0507,8.29,14,0.196,1.004,0.312,0.109,0.596,1.233,0.335,"yes","no","no","no","yes",495000,803282
"2616","Kraków","763e10a21dbcee2de88652d623ba30ed","blok mieszkalny",67.4,3,4,2007,50.01914366,19.8988548,4.91,26,0.891,0.251,0.249,0.25,0.101,3.084,0.097,"yes","yes","no","no","yes",870000,803282
"2617","Kraków","8235afad9fd3769a767e9a0645b681e2","apartamentowiec",45.24,2,5,2016,50.084167,19.990278,4.9,3,0.581,1.802,0.899,0.457,0.484,1.307,0.49,"yes","yes","yes","no","no",724000,803282
"2618","Kraków","41347991ea973bfbea77cd3c0619d6a5","kamienica",49.1,2,4,1911,50.0666,19.9496,1.49,44,0.267,0.161,0.293,0.873,0.07,0.85,0.193,"no","no","no","no","yes",979000,803282
"2619","Kraków","c418f636b577ba4ccf404be04b8b7831","blok mieszkalny",67,3,4,1999,50.055,19.9544,1.14,31,0.24,0.299,0.326,0.276,0.06,0.018,0.156,"no","yes","yes","no","no",1130000,803282
"2620","Kraków","fb197aa36f2c318770b21b34d9f29b8a","apartamentowiec",26,1,5,2020,50.07105975,19.95412557,2.08,17,0.393,0.353,0.48,0.46,0.215,0.902,0.243,"no","yes","yes","no","no",595000,803282
"2621","Kraków","dc7ecb223120f404bb4dfcf4970c1a3c","blok mieszkalny",30,1,8,1968,50.0840654,19.96450395,3.7,14,0.194,0.301,0.059,0.129,0.048,2.166,0.048,"no","no","yes","no","yes",449000,803282
"2622","Kraków","61e1e1716dd28b582fa3889bbf0d377b","kamienica",34,2,3,1916,50.0675117,19.9534408,1.73,32,0.019,0.323,0.26,0.67,0.097,0.681,0.296,"yes","no","no","no","yes",443000,803282
"2623","Kraków","b24be15b34ad28706184355fee4759bc","blok mieszkalny",98.84,4,3,2016,50.06345481,19.93078709,1.06,131,0.083,0.274,0.285,0.15,0.026,0.198,0.085,"no","no","no","no","no",1399000,803282
"2624","Kraków","af25447245022b48ad5bb5ada6e980df","blok mieszkalny",69.15,3,3,2016,50.0626628,19.9302989,1,122,0.11,0.354,0.376,0.214,0.078,0.292,0.052,"no","no","no","no","no",999000,803282
"2625","Kraków","9bea21b1ca24ac672a8854e0e1854b81","blok mieszkalny",73.74,4,4,1985,50.0284713,19.91957768,3.27,22,0.134,0.095,0.244,0.176,0.112,1.732,0.092,"no","yes","no","no","yes",960000,803282
"2626","Kraków","a94168122094401201c13bacb4e6ce25","blok mieszkalny",47.5,3,10,1979,50.0423375,19.9311283,1.53,17,0.053,0.944,0.4,0.223,0.07,0.857,0.095,"no","yes","yes","no","yes",760000,803282
"2627","Kraków","51aaa0a22b225c3c884508d15d88009c","blok mieszkalny",50,2,4,2008,50.04093,19.94283,1.63,34,0.229,0.702,0.397,0.067,0.1,0.859,0.022,"no","no","yes","no","no",1050000,803282
"2628","Kraków","d30515b09d410273833d67e15eb331f1","blok mieszkalny",36.25,2,8,2001,50.0365018,20.0155176,5.89,0,1.283,2.084,1.481,1.218,0.647,0.738,1.209,"no","yes","yes","no","no",635000,803282
"2629","Kraków","28fb39ae91847e866edcd47e03c8b75b","blok mieszkalny",33,1,4,2000,50.0849,19.9244,3.44,13,0.172,0.886,0.454,0.247,0.53,0.42,0.218,"no","no","no","no","yes",425000,803282
"2630","Kraków","a511dbcfc31e069ef88f6a6c3cef87a7","blok mieszkalny",40,2,2,2008,50.0920268,19.90370856,4.78,3,0.689,0.788,0.82,0.226,0.59,2.093,0.237,"yes","yes","no","no","yes",590000,803282
"2631","Kraków","cc58596e80d7cab587a12da68280b5d1","apartamentowiec",39.05,2,5,2023,50.05991,20.00229,4.59,1,1.325,1.607,0.511,0.511,0.522,2.52,0.498,"no","yes","yes","yes","no",630000,803282
"2632","Kraków","ca07879ef0a1d5425311f5c22b312b18","blok mieszkalny",58.71,3,14,2022,50.078656,19.891954,4.21,13,0.35,0.583,0.469,0.277,0.074,0.672,0.26,"yes","yes","yes","no","yes",998000,803282
"2633","Kraków","a5234919fd46339763f662b2774d5722","blok mieszkalny",46.76,2,14,2022,50.07866,19.891933,4.22,13,0.351,0.582,0.468,0.278,0.075,0.673,0.261,"yes","yes","yes","no","no",969000,803282
"2634","Kraków","791e1b2177452ab7a5663e5c7ac35399","blok mieszkalny",37,2,4,1964,50.0516096,19.9272409,0.9,22,0.144,0.593,0.041,0.266,0.076,0.801,0.065,"no","no","no","no","yes",740000,803282
"2635","Kraków","3eb776abee9c162aa6dda4a201ad6312","blok mieszkalny",27.5,1,12,2023,50.0188634,19.9724695,4.72,9,0.091,0.446,0.336,0.053,0.239,1.73,0.246,"no","yes","yes","no","no",359000,803282
"2636","Kraków","d1fb1b64a7ba369c8bef5a04a0521f38","blok mieszkalny",40,2,3,1970,50.096,20.0539,9.4,8,0.14,1.988,0.323,0.093,0.067,2.571,0.241,"yes","no","no","no","yes",4e+05,803282
"2637","Kraków","c36ce26c898f45e280dfd8aefbab8588","blok mieszkalny",63,3,8,1983,50.0729057,19.9832841,3.75,18,0.125,0.499,0.058,0.308,0.175,1.782,0.049,"no","no","yes","no","yes",819000,803282
"2638","Kraków","b428ac49100b150eca1c90b9b6ca798a","apartamentowiec",33.4,2,3,2021,50.0766319,19.9553353,2.66,10,0.48,0.83,0.354,0.387,0.275,1.411,0.419,"no","no","yes","no","no",6e+05,803282
"2639","Kraków","61b14f73115798460f972104cef38f4a","kamienica",75.53,3,4,1927,50.07297396,19.93161008,2.03,23,0.347,0.081,0.189,0.245,0.146,0.119,0.116,"no","no","yes","no","yes",8e+05,803282
"2640","Kraków","56fdcae3d579c86db5055289a6e66261","blok mieszkalny",54,2,5,1999,50.0102,19.9481,5.06,9,0.254,0.749,0.533,0.287,0.296,0.83,0.254,"no","yes","no","no","no",675000,803282
"2641","Kraków","d99fb22f4766a3e9dfa40a376540f29f","kamienica",34,2,3,1914,50.0673945,19.9545319,1.77,32,0.098,0.355,0.188,0.622,0.084,0.607,0.334,"no","no","no","no","no",447000,803282
"2642","Kraków","f09ec98ad81561bad73b00f7349c973e","kamienica",40,2,3,1908,50.046123,19.957758,1.72,28,0.32,0.449,0.281,0.494,0.082,1.023,0.114,"yes","no","no","no","yes",776000,803282
"2643","Kraków","ebadc7f7247aa2bb96115e8a9debb1cc","blok mieszkalny",45,2,10,1980,50.08136825,19.95351455,3.09,5,0.121,0.541,0.29,0.186,0.362,1.702,0.223,"no","yes","yes","no","yes",590000,803282
"2644","Kraków","36b9f288cc1813e2540e08a488b1ebf6","blok mieszkalny",52.4,3,12,1978,50.10065205,20.01473808,7.42,17,0.241,0.966,0.205,0.078,0.427,1.224,0.164,"yes","yes","yes","no","yes",529000,803282
"2645","Kraków","34ace7e08fc2638101d2ed0ec76bda28","blok mieszkalny",44.79,2,6,2020,50.08027854,19.92349135,2.98,16,0.359,0.817,0.241,0.061,0.185,0.586,0.248,"yes","no","yes","no","yes",931632,803282
"2646","Kraków","0211d2b17e814850eba491bf2b2e88e4","blok mieszkalny",53.7,3,5,2019,50.09604,19.92385,4.65,9,0.374,0.932,0.55,0.38,0.353,1.453,0.339,"no","yes","yes","no","no",749000,803282
"2647","Kraków","7fbc29bf0757db1db8d83f44cd46d61f","blok mieszkalny",57.32,3,5,2010,50.02279,19.96964,4.25,7,0.328,0.82,0.594,0.283,0.348,2.006,0.523,"no","no","yes","yes","yes",740000,803282
"2648","Kraków","6e247e43b441ac06453c1359b38fd58c","blok mieszkalny",75.3,4,7,2016,50.0536,19.9862,3.41,0,0.765,1.481,0.94,0.673,0.923,2.127,0.869,"no","no","yes","no","no",1200000,803282
"2649","Kraków","70770f26e8702d6f8400210317e6fb53","apartamentowiec",67,3,5,2000,50.0349608,19.9361894,2.27,14,0.152,0.736,0.334,0.665,0.152,1.488,0.298,"no","yes","yes","yes","yes",962000,803282
"2650","Kraków","75dcefbf92230d0fb41a2a670c6fd60b","blok mieszkalny",33.4,2,1,2021,50.0763458,19.9637033,2.95,12,0.281,0.549,0.429,0.352,0.27,1.306,0.439,"no","no","yes","no","no",6e+05,803282
"2651","Kraków","778851ae826dbe58af112467716ce19f","blok mieszkalny",69,3,4,2020,50.011294,20.023935,7.82,6,0.531,1.579,0.354,0.18,0.548,3.187,0.371,"no","no","yes","no","no",885000,803282
"2652","Kraków","1bf3f70ff5e9e6d42c7a4e4dbd5932ae","kamienica",60.25,2,3,1876,50.05907096,19.9432854,0.54,119,0.06,0.468,0.062,0.057,0.023,0.614,0.091,"no","no","no","no","no",990000,803282
"2653","Kraków","6a44fd52c733d373fbd621e8b75550f8","apartamentowiec",39.15,2,5,2022,50.012275,19.889406,5.93,4,0.511,0.868,0.807,0.323,0.257,4.076,0.208,"no","yes","yes","no","no",670000,803282
"2654","Kraków","62477e2f26f7411f78d55178f348ee40","blok mieszkalny",50,3,10,1980,50.0908388,20.001909,6.01,17,0.027,1.315,0.321,0.098,0.323,0.224,0.296,"no","no","yes","no","yes",649000,803282
"2655","Kraków","2e14a07db08dcacba44fefe8b561c6c6","blok mieszkalny",48,2,4,1999,50.0991,19.9824,5.79,1,1.121,1.977,0.746,0.47,0.532,1.611,0.766,"no","yes","no","no","no",690000,803282
"2656","Kraków","dd0a5ae75b1470828f7ab46440034b7e","kamienica",80,3,2,1906,50.06788656,19.95227801,1.71,34,0.061,0.315,0.353,0.71,0.04,0.774,0.264,"no","no","yes","no","yes",1440000,803282
"2657","Kraków","46d8d67d0d13a308d3e039ba336ab5b2","blok mieszkalny",73,3,3,2022,50.0195157,19.9413983,3.98,2,0.181,1.021,0.778,0.774,0.183,1.886,0.797,"yes","yes","yes","no","no",1280000,803282
"2658","Kraków","3b252c300c4ccf021977061e5ed7cbc2","blok mieszkalny",38,2,10,1980,50.0731174,20.0179265,6.01,12,0.26,2.169,0.516,0.241,0.301,1.208,0.236,"yes","yes","yes","no","yes",530000,803282
"2659","Kraków","4ffb315fdb4dad2ad23100aec854d03a","blok mieszkalny",57,3,10,1978,50.0131019,19.9686878,5.17,13,0.453,0.261,0.267,0.441,0.229,1.067,0.226,"yes","yes","yes","no","yes",619000,803282
"2660","Kraków","35ec4f80c520036c05bb28cfab01cf43","apartamentowiec",43.11,2,4,2022,49.998704,19.8930997,7.08,5,0.253,1.004,0.196,0.214,0.216,4.72,0.167,"no","no","yes","no","no",650000,803282
"2661","Kraków","bce14a7e1cac1a334615ee36a5f92370","blok mieszkalny",41,2,3,2001,50.0837476,19.9035678,4.03,12,0.127,1.01,0.022,0.203,0.337,1.361,0.425,"no","no","no","no","yes",484800,803282
"2662","Kraków","e11ab83433c447f59f9c28e5cb18073e","apartamentowiec",117.4,4,4,2010,50.08180629,19.95503426,3.18,6,0.096,0.422,0.247,0.275,0.291,1.803,0.227,"yes","yes","yes","no","no",1550000,803282
"2663","Kraków","cc94485aad8eeae68e0c30179a9b1cd7","blok mieszkalny",120.5,4,8,2000,50.0783415,19.9807524,3.96,11,0.312,1.078,0.146,0.231,0.24,2.032,0.508,"no","yes","yes","no","no",1399000,803282
"2664","Kraków","963a4859f96fbb9f23061cd372f615d8","blok mieszkalny",61.5,3,5,2008,50.0786,19.9053,3.51,9,0.581,0.926,0.413,0.259,0.206,0.984,0.275,"no","yes","yes","no","no",1050000,803282
"2665","Kraków","d6535f330ace6ff417be6da98baf10aa","kamienica",40,2,3,1908,50.0462107,19.957749,1.71,28,0.33,0.443,0.287,0.49,0.092,1.014,0.124,"no","no","no","no","yes",772000,803282
"2666","Kraków","a965164782b4ac6aa8e76f287e70099b","apartamentowiec",56.15,2,6,2008,50.0709,19.9446,1.79,28,0.353,0.755,0.354,0.636,0.034,0.842,0.322,"yes","yes","yes","yes","yes",1123000,803282
"2667","Kraków","b9366d2cae98839160ba7aa08ad10ef8","blok mieszkalny",65.91,3,4,1997,50.017909,19.9902589,5.57,11,0.369,1.006,0.554,0.341,0.103,2.41,0.291,"no","yes","no","no","yes",710000,803282
"2668","Kraków","71a40205b50ef0a1a7bd03003da8b337","kamienica",40,2,2,1908,50.046123,19.957758,1.72,28,0.32,0.449,0.281,0.494,0.082,1.023,0.114,"yes","no","no","no","yes",772000,803282
"2669","Kraków","eb7790588afdb3c22992b7fd2f4d3d68","blok mieszkalny",53.75,2,4,1999,50.0107453,19.9454571,4.98,6,0.446,0.947,0.695,0.274,0.178,1.024,0.403,"no","yes","no","no","no",675000,803282
"2670","Kraków","ab4943132855b2caf81b49870a9b32dd","apartamentowiec",46,2,6,2013,50.0695,19.9448,1.64,41,0.249,0.623,0.202,0.571,0.019,0.74,0.172,"no","no","yes","yes","yes",890000,803282
"2671","Kraków","ba216d832cb706dddb864c52fa32129c","blok mieszkalny",36.71,2,4,1970,50.0139244,19.9655008,4.99,9,0.697,0.316,0.341,0.423,0.108,0.995,0.175,"yes","no","no","no","yes",459000,803282
"2672","Kraków","0a20133f2204c7e38c103337289390de","blok mieszkalny",64.3,3,4,1988,50.0061028,19.9636832,5.76,16,0.156,0.464,0.584,0.251,0.276,0.403,0.163,"yes","yes","no","no","yes",747000,803282
"2673","Kraków","1a74f6ed7d2f126a3f0529517707dcb6","blok mieszkalny",68,4,4,1980,50.0061028,19.9636832,5.76,16,0.156,0.464,0.584,0.251,0.276,0.403,0.163,"yes","yes","no","no","yes",669000,803282
"2674","Kraków","2d37cb66a047dd03906026ba24aad654","blok mieszkalny",66.4,3,3,1995,50.0242823,19.9076341,4.09,14,0.604,0.543,0.383,0.162,0.295,2.315,0.289,"no","yes","no","yes","yes",769000,803282
"2675","Kraków","b123b81d9d7720ed42cd294988a04a40","blok mieszkalny",36.71,2,4,1970,50.0164322,19.9843026,5.42,12,0.234,1.081,0.229,0.149,0.212,2.184,0.27,"yes","no","no","no","yes",459000,803282
"2676","Kraków","7e5bccb9add145b201661a23dd602b6b","blok mieszkalny",63.88,4,6,2023,50.0924,19.9246,4.24,16,0.294,0.671,0.237,0.115,0.101,1.053,0.219,"no","yes","yes","no","no",926260,803282
"2677","Kraków","d6f0b3c2cf0f937f7e423c0fe3d6a183","blok mieszkalny",62,3,9,2023,50.06885,19.98776,3.83,7,0.618,0.263,0.569,0.262,0.23,1.905,0.59,"no","yes","yes","no","no",1299000,803282
"2678","Kraków","37fa7f3406bce1b3d4810074e71e6746","blok mieszkalny",31.5,1,8,2023,50.06885,19.98776,3.83,7,0.618,0.263,0.569,0.262,0.23,1.905,0.59,"no","yes","yes","no","no",699000,803282
"2679","Kraków","fa7efdcfddf7faa731e8a686ddebce65","blok mieszkalny",31.5,1,8,2023,50.06885,19.98776,3.83,7,0.618,0.263,0.569,0.262,0.23,1.905,0.59,"no","yes","yes","no","no",699000,803282
"2680","Kraków","c55c35b9f017551df7e2de0e5161b860","blok mieszkalny",31.5,1,8,2023,50.06885,19.98776,3.83,7,0.618,0.263,0.569,0.262,0.23,1.905,0.59,"no","yes","yes","no","no",699000,803282
"2681","Kraków","5d9a09d21dfd8af1383f84e547a11d00","blok mieszkalny",34.5,2,3,1978,50.0162,20.0482,8.96,3,0.526,3.331,0.385,0.046,0.148,3.863,0.51,"no","yes","no","no","no",480000,803282
"2682","Kraków","899a586b351fc5d805bf3b1e41bfdc80","blok mieszkalny",32.84,2,5,2022,50.0954,19.9429,4.47,12,0.309,0.682,0.399,0.382,0.233,1.61,0.28,"no","yes","yes","no","no",530000,803282
"2683","Kraków","70402075ccf26848161f897f64a740b9","blok mieszkalny",45.09,2,5,2023,50.0126,19.8908,5.84,7,0.508,0.762,0.709,0.359,0.217,3.996,0.314,"yes","no","yes","no","no",599000,803282
"2684","Kraków","888b9bd170893e1d4d2f07555a447bf1","blok mieszkalny",30,1,8,1972,50.08239781,19.96754408,3.66,17,0.069,0.517,0.344,0.13,0.142,2.014,0.325,"no","no","yes","no","yes",499000,803282
"2685","Kraków","322dc861f9cbcc562c178d62961e46ce","blok mieszkalny",66.44,3,2,1956,50.080934,20.0455,8.16,25,0.179,1.639,0.266,0.246,0.19,0.95,0.346,"no","no","no","no","yes",630000,803282
"2686","Kraków","763bc77553b91296b8f0540a9bbc95ca","apartamentowiec",79,4,3,2011,50.0941961,19.9027831,5.02,4,0.935,0.772,0.965,0.179,0.481,2.268,0.304,"yes","no","yes","no","no",1260000,803282
"2687","Kraków","eeb387db1d47bdbf0525c16119ed4211","apartamentowiec",67.51,4,5,2022,50.03807065,19.9837492,3.76,3,0.624,0.335,0.266,0.354,0.841,1.539,0.928,"yes","no","yes","no","no",1032903,803282
"2688","Kraków","1faf5f44f883ebf068302846b939a345","blok mieszkalny",58,3,8,2018,50.0285994,19.95887518,3.31,1,0.793,0.558,0.674,0.505,0.566,2.474,0.471,"yes","yes","yes","no","no",860000,803282
"2689","Kraków","076d54a6188212cee339d0f526213489","blok mieszkalny",72.77,4,1,2021,50.0211,20.0481,8.71,7,0.536,3.473,0.27,0.24,0.238,3.552,0.128,"no","yes","no","no","no",749000,803282
"2690","Kraków","d82c3b9e7a3558c523dc3424b06a1f54","blok mieszkalny",50,2,8,2009,50.03052924,19.92590547,2.9,12,0.178,0.592,0.326,0.192,0.305,1.602,0.311,"yes","yes","yes","no","yes",744000,803282
"2691","Kraków","0c9752b7071e3abf429554a6d548002f","blok mieszkalny",32.84,2,5,2023,50.10213925,19.95219839,5.3,2,0.533,1.124,0.723,0.504,0.177,2.607,0.697,"yes","yes","yes","no","no",530000,803282
"2692","Kraków","9ba709063496c7fb2f1cb18decf73746","blok mieszkalny",69.92,3,5,2022,50.04231,19.99103,4.02,6,0.388,0.369,0.479,0.235,0.434,1.158,0.656,"no","yes","yes","no","no",853024,803282
"2693","Kraków","bdbeed169e84497066bd83104231c0ed","apartamentowiec",120,4,2,2011,50.112,19.889,7.22,0,1.332,2.27,2.39,0.632,1.976,4.303,2.198,"yes","yes","no","yes","yes",980000,803282
"2694","Kraków","8c4ee97737d2438ecd9e5d8520cf45fc","blok mieszkalny",67.93,3,5,2018,50.0125711,19.883734,6.15,3,0.803,1.139,1.132,0.576,0.265,4.267,0.23,"yes","yes","no","no","no",860000,803282
"2695","Kraków","375532b87de460982cdc30c410c3182f","blok mieszkalny",30,1,8,1970,50.08323355,19.96455183,3.62,11,0.128,0.293,0.135,0.039,0.098,2.075,0.123,"no","no","yes","no","yes",499000,803282
"2696","Kraków","1b4e3080aa44b8354509ff3f08ffa51e","blok mieszkalny",49.6,2,4,1997,50.02016,19.98163,4.98,20,0.235,1.029,0.233,0.268,0.164,2.278,0.125,"no","yes","no","no","no",6e+05,803282
"2697","Kraków","6fc0e871eda5ebe7fa980dc0cfb7f51e","blok mieszkalny",62.43,3,3,2007,50.10726,19.90831,6.17,1,0.178,2.057,1.47,0.974,1.634,3.052,0.802,"no","yes","no","no","no",660000,803282
"2698","Kraków","2ba33a2e8e537b2fccf5dfb46c140a2a","blok mieszkalny",78.71,3,5,2006,50.07713,19.96814,3.22,10,0.106,0.51,0.473,0.121,0.399,1.457,0.307,"no","yes","yes","yes","no",1140000,803282
"2699","Kraków","2f9f367ab9374b8deca75acf3dd6ce41","blok mieszkalny",41.84,2,2,2023,50.07697,19.8791,4.87,5,0.284,0.602,0.488,0.422,0.521,1.207,0.572,"no","yes","yes","no","no",690360,803282
"2700","Kraków","afdf0ab0e655ed9ebf8385a65097f31a","blok mieszkalny",69,3,6,2010,50.09442139,19.95175481,4.45,12,0.359,0.415,0.285,0.233,0.281,1.972,0.036,"yes","yes","yes","no","no",899000,803282
"2701","Kraków","d67ef3468b4baaf7357228218a352666","blok mieszkalny",59.9,2,7,1999,50.0865,19.9261,3.58,18,0.175,0.678,0.329,0.153,0.613,0.425,0.037,"yes","no","yes","yes","no",669000,803282
"2702","Kraków","5f7bc259dcfe03367792fc488e224936","blok mieszkalny",68.15,3,2,1956,50.078407,20.041546,7.79,36,0.067,1.441,0.17,0.159,0.282,0.577,0.275,"no","no","no","no","yes",725000,803282
"2703","Kraków","6afc5094ea5d3a0b981d52cbd3cd2872","blok mieszkalny",53.74,2,5,1999,50.010938,19.946945,4.97,7,0.345,0.853,0.587,0.32,0.182,0.943,0.361,"no","yes","no","no","no",675000,803282
"2704","Kraków","3e5fe6ee21415a916401a86032194fcb","apartamentowiec",46.2,3,3,2014,50.04462,19.91051,2.32,1,0.83,1.233,1.068,0.801,0.186,0.537,0.785,"yes","yes","yes","no","yes",870000,803282
"2705","Kraków","f61f3f474ac973c2929cf85fa5174926","apartamentowiec",38,2,6,2011,50.0991207,19.95793011,5.07,10,0.414,0.747,0.205,0.31,0.192,2.644,0.178,"no","no","yes","no","no",580000,803282
"2706","Kraków","d99262340c74230d27e0ff5cf2b3678a","blok mieszkalny",27,1,4,2021,50.067279,19.926574,1.58,51,0.142,0.609,0.469,0.162,0.088,0.418,0.25,"no","yes","yes","no","no",539000,803282
"2707","Kraków","25ef7eb661e74db36d908b2a7476419b","blok mieszkalny",32.1,1,10,1974,50.0133339,20.0114594,7,17,0.157,0.725,0.273,0.181,0.203,2.704,0.238,"no","yes","yes","no","yes",450000,803282
"2708","Kraków","2659c96e36c079e12931f7ea34ff9077","blok mieszkalny",40,2,4,1960,50.07607065,19.97947475,3.73,12,0.191,0.867,0.132,0.301,0.185,1.785,0.408,"no","yes","no","no","yes",510000,803282
"2709","Kraków","4594d45e132f04562cb1f8f55830a67f","blok mieszkalny",46.08,2,4,1960,50.077041,20.031252,7.05,29,0.303,1.64,0.222,0.302,0.109,0.189,0.198,"no","no","no","no","yes",480000,803282
"2710","Kraków","01491b8d6c6d6462330b650298dda996","blok mieszkalny",60,3,4,1989,50.024331,19.9604476,3.78,4,0.377,0.638,0.36,0.626,0.161,2.006,0.68,"no","no","no","no","yes",675000,803282
"2711","Kraków","4fe362293b8e817b85a377398c6a9a59","blok mieszkalny",39,2,7,2003,50.0729783,19.9155773,2.56,30,0.36,0.104,0.126,0.208,0.088,0.056,0.145,"yes","yes","no","no","no",6e+05,803282
"2712","Kraków","5ab3032dbdce86242172062c63b9d5d4","blok mieszkalny",53.97,2,4,1963,50.08388835,19.96584082,3.73,15,0.138,0.39,0.154,0.076,0.143,2.157,0.145,"no","yes","no","no","yes",699000,803282
"2713","Kraków","604af523c72cae65e6d006d3953895ed","blok mieszkalny",50,2,2,1950,50.0804,20.0379,7.63,30,0.07,1.728,0.389,0.227,0.495,0.495,0.11,"yes","no","no","no","yes",485000,803282
"2714","Kraków","c319440d3ac4f8ae003a516d58b00cf8","blok mieszkalny",50,2,4,1997,50.0156249,19.9948761,5.98,6,0.186,0.59,0.322,0.66,0.376,2.524,0.206,"no","no","no","no","yes",6e+05,803282
"2715","Kraków","cf9ed77ba2708364d5219c8b4e06efc4","apartamentowiec",59.09,3,6,2015,50.0643367,20.0183177,5.79,3,0.613,1.988,1.216,0.191,0.541,1.774,0.051,"no","yes","yes","no","no",835000,803282
"2716","Kraków","dd0a35b9e6e66888e007cd7f4dfba59b","blok mieszkalny",35,2,5,2023,50.035,19.9362,2.26,14,0.155,0.74,0.337,0.666,0.151,1.483,0.3,"yes","yes","yes","no","no",680000,803282
"2717","Kraków","d8f00326eb063d8c68e7604f550b23be","blok mieszkalny",52,2,10,1980,50.01322,20.02367,7.68,9,0.498,1.592,0.313,0.211,0.589,2.985,0.201,"no","yes","yes","no","yes",595000,803282
"2718","Kraków","4e7617802e402c3f017d94ccbd3688f4","blok mieszkalny",37.86,2,10,1980,50.0737821,20.0119791,5.64,9,0.171,2.075,0.174,0.168,0.22,1.597,0.464,"yes","yes","yes","no","yes",530000,803282
"2719","Kraków","4fc4076d09fa01ae478b8602281aa260","blok mieszkalny",40.2,2,4,2013,50.046043,19.98725006,3.63,4,0.327,0.64,0.657,0.411,0.328,1.611,0.392,"no","yes","yes","no","yes",650000,803282
"2720","Kraków","0e03d57bfac467c9c38dcd2babd51828","kamienica",59,2,4,1950,50.0733696,19.9618776,2.61,16,0.053,0.49,0.251,0.194,0.167,0.969,0.203,"yes","no","no","no","yes",958900,803282
"2721","Kraków","254f32a5bc9881bf976ed17689bf2b16","blok mieszkalny",34,1,4,1954,50.0764,20.035,7.28,28,0.273,1.422,0.182,0.167,0.337,0.092,0.209,"yes","yes","no","no","yes",4e+05,803282
"2722","Kraków","ea27762da42a37b53f7e2680fce954d5","blok mieszkalny",52,3,4,2023,50.02417401,20.04751673,8.52,5,0.752,3.544,0.249,0.242,0.28,3.354,0.415,"yes","yes","yes","no","yes",690000,803282
"2723","Kraków","8d4095f4c4d20846c9dc4eb30560a8c5","blok mieszkalny",57,3,10,1976,50.01106051,19.9719944,5.47,8,0.227,0.522,0.186,0.207,0.195,1.125,0.208,"no","yes","yes","no","no",619000,803282
"2724","Kraków","c0d395b22d3dd2fc8d2ad7d335a3710f","blok mieszkalny",60,3,10,2023,50.09980405,19.9641043,5.28,10,0.088,0.974,0.431,0.089,0.333,2.864,0.057,"yes","yes","yes","no","no",870000,803282
"2725","Kraków","171f091562f6f6cf7256d6bd64c29078","blok mieszkalny",71,3,10,1987,50.00752155,19.96195768,5.57,18,0.319,0.285,0.429,0.098,0.125,0.307,0.098,"yes","yes","yes","no","yes",638000,803282
"2726","Kraków","72edac1ee22d1aac01a13bf95d4a094e","blok mieszkalny",35,2,4,1950,50.0736,20.0401,7.54,27,0.242,0.969,0.39,0.073,0.124,0.569,0.117,"no","no","no","no","yes",550000,803282
"2727","Kraków","d4a9c22fa798746cd7402d5ba5b47f10","blok mieszkalny",78,3,5,2009,50.0951,19.952,4.53,12,0.413,0.446,0.329,0.292,0.33,2.032,0.044,"no","yes","yes","no","no",990000,803282
"2728","Kraków","4a6d636f544c05a8e9a49e863158ea58","apartamentowiec",84.36,4,5,2023,50.1011867,19.95451,5.23,3,0.544,0.983,0.533,0.344,0.035,2.631,0.507,"yes","no","yes","no","no",1200000,803282
