"","city","id","type","squareMeters","rooms","floorCount","buildYear","latitude","longitude","centreDistance","poiCount","schoolDistance","clinicDistance","postOfficeDistance","kindergartenDistance","restaurantDistance","collegeDistance","pharmacyDistance","hasParkingSpace","hasBalcony","hasElevator","hasSecurity","hasStorageRoom","price","population"
"609","Bydgoszcz","f4f6e61a07541e8397d4baff8b770e0a","kamienica",135,5,3,1900,53.12869,18.00973,0.95,44,0.086,0.099,0.268,0.265,0.128,0.369,0.151,"no","yes","no","no","yes",970000,330038
"610","Bydgoszcz","e1f30027b8d6d8b4308669ee022822d3","apartamentowiec",62.08,3,4,2020,53.1307704,17.9770586,1.86,5,0.264,1.048,0.504,0.574,0.55,0.335,0.087,"no","yes","yes","no","yes",593000,330038
"611","Bydgoszcz","db1312ac01eb06a84110de11839730e2","blok mieszkalny",74,3,3,1959,53.1058044,18.0548717,4.04,14,0.214,0.313,0.449,0.157,0.406,1.66,0.277,"no","no","no","no","yes",389900,330038
"612","Bydgoszcz","4d5c0e9d63750d4e7ff183460b3fc8d1","kamienica",100.76,3,2,1896,53.1312337,18.00624804,1.09,33,0.112,0.463,0.197,0.34,0.083,0.098,0.331,"yes","no","no","no","yes",670000,330038
"613","Bydgoszcz","c1fa548ec12c2b0e09d6a45b8e0f3789","apartamentowiec",41.21,2,4,2020,53.1307704,17.9770586,1.86,5,0.264,1.048,0.504,0.574,0.55,0.335,0.087,"no","yes","yes","no","yes",439000,330038
"614","Bydgoszcz","ac3d75ecf2d6890bac9577eab15c47b1","apartamentowiec",60.52,3,4,2020,53.1307704,17.9770586,1.86,5,0.264,1.048,0.504,0.574,0.55,0.335,0.087,"no","yes","yes","no","no",439000,330038
"615","Bydgoszcz","204c93689b7cdc62a17ef3c0dbf7034a","kamienica",98,3,3,1925,53.124655,18.008459,0.59,49,0.113,0.226,0.225,0.412,0.124,0.478,0.273,"no","no","no","no","yes",550000,330038
"616","Bydgoszcz","73d419e114a685f2695836168a127cb5","apartamentowiec",91,4,2,2015,53.129689,18.042684,2.92,13,0.164,0.988,0.364,0.304,0.325,0.282,0.34,"yes","yes","yes","no","no",1e+06,330038
"617","Bydgoszcz","bb19da639a2de8bba49be2ca49053c87","kamienica",108.96,5,4,1889,53.131748,18.000648,1.08,28,0.281,0.792,0.233,0.176,0.107,0.226,0.143,"no","no","no","no","yes",795000,330038
"618","Bydgoszcz","6a4b30b5fcdee00bfe5bcc0da82df9b1","blok mieszkalny",94.3,4,2,1998,53.1159208,17.9563961,3.04,9,0.378,2.273,0.605,0.117,0.088,0.759,0.428,"no","yes","no","no","yes",795000,330038
"619","Bydgoszcz","60fcbfa2a2a48ebcc2e554efba7f2729","kamienica",59.1,2,1,1910,53.126,18.0079,0.65,54,0.111,0.205,0.351,0.405,0.058,0.622,0.205,"yes","no","no","no","yes",320000,330038
"620","Częstochowa","d25bee0e32477dbdd61db675b4be786c","blok mieszkalny",58,3,11,1982,50.80971,19.122316,0.58,23,0.445,0.927,0.287,0.869,0.033,1.388,0.217,"yes","yes","yes","no","yes",299000,208282
"621","Częstochowa","c2f7215016d848b2736dd59f0769b3fa","blok mieszkalny",62,3,4,1982,50.8427,19.1224,3.4,9,0.202,0.998,0.69,0.139,0.414,3.937,0.341,"no","yes","no","no","yes",395000,208282
"622","Częstochowa","c8ea3f422a1e46efec89d66e545f25c8","blok mieszkalny",52,2,4,1981,50.8403,19.1199,3.17,8,0.175,1.12,0.371,0.449,0.452,3.626,0.114,"no","yes","no","no","yes",360000,208282
"623","Częstochowa","e0600a2fd5dff79860709652d177f5b1","blok mieszkalny",51.5,2,3,1956,50.80817,19.1103,1.42,36,0.086,0.084,0.293,0.403,0.046,0.566,0.073,"no","no","no","yes","yes",360000,208282
"624","Częstochowa","5916131f13f5cef66ecd9b1e6305453e","blok mieszkalny",61.8,3,4,1982,50.83662845,19.12345555,2.72,14,0.304,0.937,0.304,0.424,0.336,3.346,0.294,"no","yes","no","no","yes",369000,208282
"625","Częstochowa","c0d076dbe1df7b3be638d52e9fd033ee","kamienica",119,4,2,1920,50.810716,19.112949,1.16,43,0.347,0.354,0.223,0.632,0.04,0.74,0.213,"no","yes","yes","no","no",485000,208282
"626","Częstochowa","76d13b480c6b0fedd355e2d8eea94897","blok mieszkalny",28.88,1,5,2023,50.8105151737378,19.1237918210405,0.44,21,0.417,1.044,0.423,0.853,0.144,1.495,0.129,"yes","no","yes","yes","no",259000,208282
"627","Częstochowa","c47e5694ab93376fe610b17c6b1513bb","blok mieszkalny",63,3,4,1978,50.82603,19.10694,2.18,14,0.3,1.951,0.325,0.449,0.39,1.854,0.168,"no","yes","no","no","yes",369000,208282
"628","Częstochowa","2119dca1953f76ad048a38510df0321f","blok mieszkalny",51,3,10,1976,50.7732545782883,19.1521433486731,4.64,6,0.166,0.088,0.147,0.685,1.128,1.197,0.081,"no","no","yes","no","no",240000,208282
"629","Częstochowa","cf2c5bd0fe7a7f16656c22aa42e77598","blok mieszkalny",67,3,2,1950,50.783749,19.1542582,3.64,8,0.07,1.106,0.554,0.512,0.785,0.115,0.108,"no","no","no","no","no",259000,208282
"630","Częstochowa","acd6d8946a007639184a3c7049ec9bb9","blok mieszkalny",50,2,7,1980,50.8164,19.1116,1.32,15,0.11,0.889,0.207,0.324,0.098,0.988,0.225,"no","yes","yes","no","yes",352000,208282
"631","Częstochowa","2d38acd968abb2b80b9dacf578da3875","blok mieszkalny",34,2,5,1967,50.8149739,19.13191155,0.34,6,0.314,1.745,0.551,1.116,0.334,2.147,0.331,"no","no","yes","no","no",180000,208282
"632","Częstochowa","d1c358f9220d101c8219b894f080be91","blok mieszkalny",52,2,4,1985,50.84323,19.12218,3.46,8,0.263,1.033,0.733,0.135,0.469,3.987,0.369,"no","yes","no","no","yes",319000,208282
"633","Częstochowa","cdebc17d8963af7661f5c6796864a2cb","blok mieszkalny",34.1,2,4,1980,50.8382029834355,19.123033852341,2.9,12,0.15,0.916,0.351,0.477,0.298,3.492,0.119,"yes","yes","no","no","yes",287000,208282
"634","Częstochowa","8a09f332b2e559f167d20753741d751f","blok mieszkalny",31.1,1,4,1970,50.79986,19.11325,1.8,13,0.301,1.005,0.239,0.244,0.104,0.149,0.335,"no","yes","no","no","yes",190000,208282
"635","Częstochowa","8f11d0cdc2416088b798ae2faa577340","blok mieszkalny",46.5,2,4,1985,50.7713,19.1434,4.68,2,0.258,0.567,0.528,1.078,1.169,1.555,0.164,"yes","yes","no","no","yes",279000,208282
"636","Częstochowa","48ca54888dd2d2a6c0ed1331f3a42b54","blok mieszkalny",54,2,4,1970,50.80992,19.11694,0.91,41,0.453,0.561,0.216,0.734,0.108,1.01,0.081,"no","yes","no","no","yes",361000,208282
"637","Częstochowa","7330ed71c35ca759da184f52e80a9ecb","blok mieszkalny",50.3,3,10,1972,50.83315,19.11819,2.43,11,0.259,1.442,0.479,0.37,0.339,2.841,0.072,"no","yes","yes","no","no",366000,208282
"638","Częstochowa","08a25959a0b5a700eb75384519437218","blok mieszkalny",60.3,3,10,1979,50.77143698,19.14137815,4.64,2,0.397,0.701,0.666,1.15,1.163,1.602,0.259,"no","no","yes","no","no",299000,208282
"639","Częstochowa","6e0e48dd196cd2f24118b526706b9bd9","blok mieszkalny",87,3,4,1970,50.8129012,19.10864773,1.45,33,0.01,0.487,0.263,0.556,0.104,0.564,0.439,"no","yes","no","no","yes",599000,208282
"640","Częstochowa","b15b346450d9a057281c8ee8390c53cc","blok mieszkalny",51,2,8,1980,50.8164,19.1116,1.32,15,0.11,0.889,0.207,0.324,0.098,0.988,0.225,"no","yes","no","no","yes",339000,208282
"641","Częstochowa","fa363447e7f5605bb919f8d51e1f1913","blok mieszkalny",57,3,4,1990,50.8263,19.1156,1.82,26,0.303,2.024,0.098,0.228,0.161,2.072,0.106,"yes","no","no","no","yes",325000,208282
"642","Częstochowa","510566a4824342754d13a713bf81ff22","blok mieszkalny",57,3,4,1970,50.83044,19.11619,2.21,21,0.304,1.727,0.304,0.164,0.01,2.509,0.274,"no","no","no","no","yes",319000,208282
"643","Częstochowa","3d6e5b966c07e46bbf4e8a1a87dca5ab","blok mieszkalny",45.09,2,4,2023,50.823,19.0906,2.96,3,0.788,2.074,0.488,0.384,0.548,1.712,0.602,"yes","yes","yes","no","yes",360720,208282
"644","Częstochowa","6655fc5d9fed51cc8fd3f822b1d20378","blok mieszkalny",62.3,3,4,1980,50.8362052,19.1346761,2.67,10,0.154,0.406,0.498,0.372,0.39,3.721,0.08,"no","yes","no","no","no",358800,208282
"645","Częstochowa","b9519e3294580499823f5be409ff55e7","blok mieszkalny",66,3,4,1960,50.8092054,19.1137746,1.15,39,0.234,0.326,0.05,0.648,0.025,0.788,0.295,"no","yes","no","no","yes",439000,208282
"646","Częstochowa","dfaa8fd561a97df56365b6506435c1e5","blok mieszkalny",62,3,4,1986,50.83695,19.13831,2.8,5,0.186,0.36,0.62,0.315,0.651,3.945,0.346,"no","yes","no","no","yes",420000,208282
"647","Częstochowa","83fe29c1202e8742152dcba11a396946","blok mieszkalny",84.85,4,3,2001,50.823,19.0906,2.96,3,0.788,2.074,0.488,0.384,0.548,1.712,0.602,"no","yes","no","no","no",549000,208282
"648","Częstochowa","9427b42642dc5316d1ce957f23c4f159","blok mieszkalny",61,3,4,1980,50.8398175,19.12396984,3.07,9,0.14,0.833,0.4,0.393,0.164,3.683,0.08,"yes","yes","no","no","no",299000,208282
"649","Częstochowa","76378105cd7e8a5a2b065aab2a4c7f63","blok mieszkalny",46.5,2,4,1975,50.80062,19.11428,1.68,13,0.4,0.949,0.254,0.288,0.198,0.249,0.235,"no","yes","no","no","yes",289000,208282
"650","Częstochowa","21423fe1b3cc685a66dd1807dfa10b03","blok mieszkalny",57.8,3,4,1980,50.7782,19.1507,4.09,4,0.291,0.599,0.66,0.155,0.645,0.661,0.133,"no","yes","no","no","yes",329000,208282
"651","Częstochowa","21722a6880c5c508e3d550fcb0a29226","blok mieszkalny",46.5,2,4,1975,50.803167,19.10683643,1.88,15,0.204,0.622,0.344,0.248,0.325,0.674,0.16,"no","no","no","no","yes",281000,208282
"652","Częstochowa","369fc09bfcdd93c19ff99772e0b648d9","blok mieszkalny",44,2,4,1980,50.8197,19.1058,1.84,10,0.214,1.264,0.342,0.579,0.277,1.147,0.526,"yes","yes","no","no","yes",299000,208282
"653","Częstochowa","2ee341cd65e034610fe2098fb3c32b16","blok mieszkalny",78.01,3,3,2023,50.7778599,19.158432,4.35,3,0.256,0.762,0.824,0.498,1.137,0.795,0.431,"no","yes","yes","no","no",538929,208282
"654","Częstochowa","3cbb1d815973e8fe1b87af1f23bb2edc","blok mieszkalny",45,2,10,1980,50.7919097,19.1291003,2.28,3,0.263,0.76,1.125,0.152,0.932,1.35,0.328,"yes","no","yes","no","no",305000,208282
"655","Częstochowa","ce87179192390b5d7009cc5ca5a4c853","blok mieszkalny",63.7,4,4,1976,50.77983335,19.14889724,3.88,7,0.443,0.795,0.716,0.209,0.437,0.53,0.348,"no","yes","no","no","yes",330000,208282
"656","Częstochowa","16d1186f4dd6b27906f0b6eab15e89f3","blok mieszkalny",48.5,3,4,1970,50.7842339,19.1410297,3.24,16,0.4,0.311,0.075,0.927,0.321,0.771,0.094,"no","yes","no","no","yes",399000,208282
"657","Gdańsk","67b623661bcbd5239a921cf946fd2ce2","kamienica",27.63,1,2,1907,54.41874,18.55959,9.86,8,0.375,1.207,0.618,0.403,0.179,0.819,0.319,"no","no","no","no","no",380000,486345
"658","Gdańsk","91bfcb0802487b791e71617c6649c3b2","blok mieszkalny",64.23,3,4,2022,54.40012,18.64692,5.66,1,0.55,0.593,1.168,0.519,0.484,2.97,0.544,"no","yes","yes","no","no",1049000,486345
"659","Gdańsk","2f3b73c57a4c1b18c160bab9c448c8d7","blok mieszkalny",78.28,4,3,2022,54.32331,18.55679,6.96,1,0.797,2.556,1.061,0.873,0.517,1.988,0.389,"no","yes","yes","yes","no",749000,486345
"660","Gdańsk","59a11c502eadaf7b605aeb4ff8c0e1ef","apartamentowiec",92.09,4,5,2021,54.34178,18.65365,0.85,11,0.275,0.088,0.32,0.564,0.199,1.532,0.408,"no","yes","yes","no","no",1550000,486345
"661","Gdańsk","4676a65efd1f7e85c5793c42fc122678","apartamentowiec",47.39,2,7,2022,54.35434,18.63098,1.62,10,0.337,0.384,0.504,1.056,0.176,1.079,0.242,"no","yes","yes","yes","no",899000,486345
"662","Gdańsk","3acc35ca92a4d3012ad168ae8a39b739","blok mieszkalny",63,3,3,2019,54.32208,18.56132,6.76,0,0.647,2.376,1.067,0.846,0.522,1.744,0.645,"no","no","no","no","no",599000,486345
"663","Gdańsk","6de0588678f2e2a72ddae8057378ca80","blok mieszkalny",58,2,4,2004,54.350844465011,18.610607378553,2.84,5,0.518,0.505,0.205,0.579,0.355,2.455,0.395,"yes","yes","no","no","yes",848000,486345
"664","Gdańsk","1acf10c4f5daf1e15b09f0c8099ddcf4","blok mieszkalny",81.68,4,5,2020,54.394160913422,18.6219655150617,5.41,5,0.681,1.376,0.81,0.174,0.116,1.927,0.766,"yes","yes","yes","yes","yes",1500000,486345
"665","Gdańsk","753041739bef2363f9d4946d94c91746","kamienica",44.34,2,2,1910,54.4063003986116,18.5631517691853,8.66,21,0.197,0.998,0.474,0.269,0.338,1.285,0.222,"yes","no","no","yes","yes",699000,486345
"666","Gdańsk","868bc88c4036662ae5f8260e470c29d1","blok mieszkalny",70,3,4,1997,54.3486757122792,18.6261171327946,1.84,11,0.187,0.61,0.091,0.765,0.424,1.624,0.259,"yes","no","yes","yes","no",1155000,486345
"667","Gdańsk","86ad005b1c451850c54db0a4ec1eff1e","apartamentowiec",52.4,2,11,2013,54.3985063340821,18.6056805777693,6.31,16,0.362,1.365,0.215,0.236,0.178,2.187,0.142,"yes","no","yes","yes","yes",995600,486345
"668","Gdańsk","f963188ce6cae8b93ee4e1e194cf15fa","blok mieszkalny",49,2,3,2009,54.3491000903174,18.5687913146032,5.55,5,0.786,1.269,0.272,0.152,0.547,4.134,0.458,"no","yes","no","yes","yes",660000,486345
"669","Gdańsk","a18e78b1c71e398fa5f06e9e9d74d27a","blok mieszkalny",41.04,2,6,2023,54.3539851122717,18.5808490070266,4.8,9,0.367,0.595,0.236,0.154,0.182,3.245,0.454,"yes","yes","yes","no","yes",735000,486345
"670","Gdańsk","fce3f5b9caf245e9aa0f9525e5cb2f5a","kamienica",85.5,3,3,1920,54.34083,18.65519,0.95,10,0.236,0.158,0.215,0.665,0.12,1.502,0.405,"no","no","no","no","yes",972000,486345
"671","Gdańsk","7b8ce206d4c8a9079aa6c076bf4bce0f","blok mieszkalny",79.8,3,3,2014,54.32714,18.54636,7.43,0,1.39,3.031,0.698,0.783,0.684,2.705,0.678,"no","yes","yes","no","no",760000,486345
"672","Gdańsk","19f6da18ecd3685b45e4ccd629bb7e80","kamienica",70.25,3,2,1900,54.40649,18.56974,8.39,14,0.288,0.647,0.624,0.302,0.28,1.144,0.27,"no","no","no","no","no",1124000,486345
"673","Gdańsk","00b9e9e593ab506518fdd3484a7981cf","blok mieszkalny",72.39,3,3,2023,54.39898,18.5656,7.97,6,0.244,0.622,0.865,0.528,0.155,2.011,0.51,"no","yes","yes","no","no",1536833,486345
"674","Gdańsk","1e6f22d2b14f5aa1434762cc67c4a2bc","blok mieszkalny",47.74,2,3,2023,54.39898,18.5656,7.97,6,0.244,0.622,0.865,0.528,0.155,2.011,0.51,"no","yes","yes","no","no",863027,486345
"675","Gdańsk","24df63e2e500d8df7c9d7bd36ee536e2","blok mieszkalny",89.55,4,4,2023,54.34843,18.62403,1.97,12,0.226,0.493,0.09,0.735,0.559,1.754,0.277,"no","yes","yes","no","no",1208681,486345
"676","Gdańsk","8d0fa3a23bc41975cc52f9710fadbc56","blok mieszkalny",85.93,4,4,2023,54.34843,18.62403,1.97,12,0.226,0.493,0.09,0.735,0.559,1.754,0.277,"no","yes","yes","no","no",1239915,486345
"677","Gdańsk","8e2501f176932f099b57c1c3f835e331","blok mieszkalny",82.23,4,4,2023,54.34843,18.62403,1.97,12,0.226,0.493,0.09,0.735,0.559,1.754,0.277,"no","yes","yes","no","no",1124016,486345
"678","Gdańsk","6e737b9bc4b0481670e8ee169de3307f","apartamentowiec",31.79,2,5,2022,54.34566,18.65387,0.41,72,0.25,0.386,0.437,0.32,0.228,1.108,0.294,"no","yes","yes","no","no",7e+05,486345
"679","Gdańsk","1a61eac797cca250bdff3c72be7adb00","blok mieszkalny",56,2,4,2021,54.32341,18.61932,3.68,5,0.545,2.166,0.175,0.089,0.061,3.623,0.215,"no","no","yes","no","no",790000,486345
"680","Gdańsk","3c63f74b6c7cbabac1ad2d1b9cc7870f","kamienica",50,2,3,1959,54.3486022,18.64828038,0.41,101,0.456,0.675,0.035,0.091,0.033,0.778,0.23,"no","no","no","no","yes",871000,486345
"681","Gdańsk","8d6534e0db2b74d0e0b8ffd88cfa23af","kamienica",71,3,3,1910,54.38079,18.61453,4.35,41,0.139,0.237,0.151,0.169,0.08,0.389,0.021,"no","no","no","no","yes",1e+06,486345
"682","Gdańsk","14dfa2fc7b81947a47164169d0859a95","apartamentowiec",38.7,2,2,2022,54.40759,18.63252,6.63,21,0.251,1.534,0.154,0.262,0.263,3.456,0.156,"no","no","yes","no","no",910000,486345
"683","Gdańsk","f6387cc3fded8fddb2d85ed12568417a","blok mieszkalny",120,4,3,1921,54.37846,18.59656,4.95,21,0.159,0.211,0.165,0.266,0.122,0.681,0.31,"no","no","no","no","yes",1399999,486345
"684","Gdańsk","b78e50463467693e8da9519ba5b4a435","blok mieszkalny",36.36,2,6,2020,54.34178,18.65365,0.85,11,0.275,0.088,0.32,0.564,0.199,1.532,0.408,"no","yes","yes","no","no",899000,486345
"685","Gdańsk","f92edfaea13f0cfc04a95ce43d448f5a","apartamentowiec",31.79,2,5,2022,54.34566,18.65387,0.41,72,0.25,0.386,0.437,0.32,0.228,1.108,0.294,"no","yes","yes","no","no",7e+05,486345
"686","Gdańsk","8ec38e594413ba485bf21a3d1b4fa9b5","apartamentowiec",57,2,3,2021,54.3442,18.64768,0.72,13,0.184,0.509,0.517,0.357,0.46,1.267,0.066,"no","no","yes","no","no",950000,486345
"687","Gdańsk","2c392eba00b1c0f847b7374f58ed3b72","blok mieszkalny",40.44,2,2,1953,54.38637,18.58099,6.29,10,0.197,1.059,0.163,0.55,0.125,1.884,0.135,"no","no","no","no","yes",480000,486345
"688","Gdańsk","d2aff1b8168c81287ba7625f139df73b","blok mieszkalny",30,1,4,1980,54.4117,18.58664,8.2,23,0.239,0.662,0.082,0.31,0.081,1.113,0.066,"no","no","no","no","yes",379000,486345
"689","Gdańsk","3e15c4e5fcd6dfe55b771c128787181c","kamienica",73.6,3,2,1904,54.3319,18.6362,2.27,4,0.459,1.664,1.117,0.414,0.636,2.783,0.337,"yes","no","no","no","yes",649000,486345
"690","Gdańsk","33c83c3882cda42c7b78732020615fbe","blok mieszkalny",45,2,4,1970,54.4075559,18.6325076,6.62,21,0.253,1.531,0.156,0.264,0.266,3.452,0.154,"no","yes","no","no","yes",569000,486345
"691","Gdańsk","d1511db6797d418c8315c358282257c9","apartamentowiec",47.5,2,7,2023,54.355,18.6312,1.63,7,0.404,0.424,0.45,1.064,0.213,1.051,0.178,"yes","no","yes","yes","no",850000,486345
"692","Gdańsk","13d51636a8e473799c86647997e519f9","apartamentowiec",69.75,3,5,2019,54.34925,18.66176,0.48,75,0.585,0.903,0.402,0.436,0.092,0.921,0.174,"no","no","no","yes","no",1350000,486345
"693","Gdańsk","c8bf95ce3306d7278a052e23a0b9046a","apartamentowiec",70.15,3,4,2022,54.35498,18.63124,1.63,7,0.403,0.421,0.453,1.066,0.209,1.048,0.181,"no","yes","yes","yes","no",1300000,486345
"694","Gdańsk","f4a370163a48e5bab66cb4d42245694b","blok mieszkalny",41,2,4,1990,54.3494,18.6663,0.77,12,0.584,1.093,0.138,0.428,0.17,0.645,0.342,"yes","yes","no","no","yes",492000,486345
"695","Gdańsk","f69fb9552623baf86cc070ab43cb40b8","blok mieszkalny",45.7,2,4,1970,54.40286,18.64003,6.02,6,0.369,0.869,0.656,0.758,0.416,3.063,0.412,"no","yes","no","no","yes",539000,486345
"696","Gdańsk","2a7a8f1745c3c07997b73fc989276110","kamienica",107.3,4,4,1903,54.37925,18.6072,4.52,54,0.077,0.085,0.164,0.248,0.01,0.045,0.131,"no","yes","no","no","yes",990000,486345
"697","Gdańsk","00931e6cb4f36f892a10cdc99ddce5c8","blok mieszkalny",62.46,3,3,2022,54.32296,18.55745,6.94,1,0.778,2.538,1.073,0.889,0.52,1.934,0.414,"no","yes","yes","no","no",543000,486345
"698","Gdańsk","f5a5566b6259eac2d266dfe813e74a1f","blok mieszkalny",37,2,1,1960,54.3485581,18.66766755,0.86,11,0.575,1.093,0.012,0.391,0.182,0.531,0.385,"no","yes","no","no","no",425000,486345
"699","Gdańsk","5b5b80c6a2fd0955001708a1041b5de6","kamienica",55.6,3,3,1951,54.35823,18.68695,2.33,6,0.265,2.332,0.339,1.26,0.3,1.424,0.234,"no","no","no","no","yes",515000,486345
"700","Gdańsk","df07b6ed3f0458fd8f9c297f26e87f6f","blok mieszkalny",34.13,2,4,1998,54.34091,18.65637,0.95,11,0.181,0.18,0.138,0.741,0.069,1.431,0.337,"no","no","no","no","yes",555000,486345
"701","Gdańsk","8f8035269a5af3f7ca8c2532d0d16d0a","kamienica",127,5,3,1900,54.38028,18.61275,4.37,52,0.021,0.195,0.255,0.063,0.109,0.36,0.146,"no","no","no","no","yes",1190000,486345
"702","Gdańsk","d05fa07e99544c6ad09d140e2ab74346","apartamentowiec",41.12,2,3,2016,54.30673,18.59654,6.05,1,0.953,3.072,0.527,0.596,0.352,1.678,0.512,"no","no","no","no","no",475000,486345
"703","Gdańsk","72415fe806ba023ba2df002ac639fe7d","blok mieszkalny",51,3,4,2020,54.33459,18.56911,5.77,4,0.902,1.453,0.426,0.611,0.374,3.027,0.562,"no","yes","yes","yes","no",569000,486345
"704","Gdańsk","ffa33fa5f4becd9bb023aa5e84a8b783","apartamentowiec",50,2,17,2017,54.40219,18.59082,7.17,11,0.488,1.327,0.454,0.601,0.022,2.032,0.186,"no","yes","yes","no","no",9e+05,486345
"705","Gdańsk","7b22193b70c8f60bd56228150c1e6290","blok mieszkalny",149,6,2,1993,54.42156,18.562,10.01,10,0.129,1.024,0.28,0.553,0.326,0.83,0.463,"no","yes","no","no","yes",1350000,486345
"706","Gdańsk","727ce0846d66172d64da5c45bf1548c7","kamienica",85.5,3,3,1930,54.3569963,18.6558393,0.85,36,0.093,0.327,0.221,0.309,0.221,0.371,0.246,"no","no","no","no","yes",940000,486345
"707","Gdańsk","d3ae7e724bb8cd330cdb672d72d8cb90","apartamentowiec",45.46,2,7,2018,54.34315,18.65584,0.7,20,0.158,0.124,0.282,0.627,0.084,1.358,0.303,"no","yes","yes","no","no",890000,486345
"708","Gdańsk","560f5ca16699d1447e4a6fc896b26466","apartamentowiec",77.03,3,3,2015,54.4081,18.609,7.16,5,0.18,2.119,0.68,0.536,0.303,2.593,0.349,"yes","yes","yes","yes","no",1540600,486345
"709","Gdańsk","e17cdf63ea2e1cab57443298578d2323","blok mieszkalny",82,4,4,1965,54.38366,18.62443,4.28,8,0.397,0.872,0.265,0.12,0.408,0.753,0.062,"no","yes","no","no","yes",850000,486345
"710","Gdańsk","f60892864704b496203af421cf3f46e3","blok mieszkalny",65,3,17,1969,54.37799,18.60644,4.45,41,0.125,0.109,0.141,0.146,0.051,0.104,0.055,"no","yes","yes","no","no",845000,486345
"711","Gdańsk","37e65a9a4bf352e7895c490306ab73fb","apartamentowiec",58.2,3,16,2021,54.39579,18.64638,5.19,12,0.226,0.181,1.542,0.072,0.013,2.543,0.212,"no","yes","yes","no","yes",1080000,486345
"712","Gdańsk","05669d2dab824067c12ea08ef6c73c57","blok mieszkalny",26.5,2,9,1970,54.38619,18.56953,6.86,4,0.368,0.676,0.199,1.153,0.617,2.563,0.35,"no","no","yes","no","yes",370000,486345
"713","Gdańsk","7af07f9cfaa5f66f83549d011bd29968","blok mieszkalny",53.25,3,3,2009,54.31408,18.57104,6.68,5,1.018,2.601,0.047,0.606,0.136,0.745,0.427,"no","yes","no","no","no",630000,486345
"714","Gdańsk","b9e868ae837b5e55d29edc462192d7b6","blok mieszkalny",45,3,10,1970,54.32983,18.62667,2.82,8,0.153,2.111,0.737,0.362,0.058,3.248,0.454,"no","yes","yes","no","yes",450000,486345
"715","Gdańsk","308139b871a7b4ab33c1a29af0f54e6a","blok mieszkalny",58.04,2,3,2009,54.35069,18.56261,5.95,8,0.799,1.656,0.117,0.062,0.123,4.254,0.022,"no","yes","no","no","no",720000,486345
"716","Gdańsk","9cfb1298f9ddc9c476b69b4fefa976e6","blok mieszkalny",67.4,4,11,1973,54.3916,18.59479,6.08,22,0.115,0.892,0.157,0.108,0.213,1.625,0.167,"no","yes","yes","no","yes",790000,486345
"717","Gdańsk","c93c07195a7b80ab7d17a67c23930b94","blok mieszkalny",67.88,4,4,2021,54.34507,18.53485,7.76,1,1.669,1.591,0.093,0.595,0.504,4.792,0.987,"no","yes","yes","no","no",7e+05,486345
"718","Gdańsk","c587311d3a0ad251b2b7af0b51a14b6f","blok mieszkalny",46.3,2,10,1980,54.40049,18.66118,5.7,5,0.22,1.166,0.593,0.333,0.762,3.549,0.072,"no","yes","yes","no","yes",420000,486345
"719","Gdańsk","d73890ae41aed32b63da78bc32ded142","blok mieszkalny",72.15,4,5,2017,54.32746,18.56413,6.34,7,0.258,1.927,0.445,0.309,0.151,2.273,0.575,"no","no","yes","no","no",719000,486345
"720","Gdańsk","6c900e0b41535482417857eeddead5a1","kamienica",54.29,2,3,1960,54.35284,18.65767,0.44,88,0.16,0.7,0.257,0.194,0.022,0.536,0.403,"no","no","no","no","yes",799000,486345
"721","Gdańsk","9c6f0b5b54df85268b3a07ba93869152","kamienica",127.9,6,3,1900,54.38185,18.61431,4.45,39,0.199,0.193,0.061,0.207,0.041,0.508,0.101,"no","no","no","no","yes",1199000,486345
"722","Gdańsk","33a514d661da5f80b28308e7bddf81cf","apartamentowiec",91.4,3,7,2015,54.34254,18.65502,0.76,13,0.182,0.038,0.273,0.663,0.106,1.432,0.354,"no","yes","yes","no","no",1599000,486345
"723","Gdańsk","16abdcb9047ae2fb94e655b70890817e","apartamentowiec",65,3,10,2019,54.41001,18.59511,7.76,30,0.193,1.204,0.246,0.148,0.076,1.685,0.138,"no","yes","yes","yes","no",1169900,486345
"724","Gdańsk","f9b34991cfd54cfdfbfc8b6b35b9e677","apartamentowiec",43.3,2,17,2015,54.40975,18.59651,7.69,29,0.169,1.297,0.152,0.056,0.068,1.779,0.132,"no","yes","yes","yes","no",820000,486345
"725","Gdańsk","a2b7855d296882c9066e02ba7e3cda04","blok mieszkalny",49,2,4,2022,54.33297,18.55733,6.55,7,0.986,2.22,0.558,0.183,0.461,2.975,0.275,"no","yes","yes","no","no",599000,486345
"726","Gdańsk","40489b3148839d6110206ac7f673d9fc","blok mieszkalny",75,4,11,2015,54.39646,18.60332,6.19,13,0.372,1.142,0.423,0.271,0.096,1.972,0.4,"no","yes","yes","no","yes",1199000,486345
"727","Gdańsk","1ca3749017853ea7bdbdf30409a2e8da","blok mieszkalny",53,3,4,2019,54.3438,18.5277,8.24,0,1.302,1.312,0.552,0.764,0.788,4.917,0.866,"no","no","yes","no","no",575000,486345
"728","Gdańsk","aeafaa807876490674160c1d2c2fb290","kamienica",59.83,3,3,1910,54.38025,18.59863,4.99,35,0.259,0.036,0.197,0.35,0.069,0.567,0.074,"no","no","no","no","yes",699000,486345
